,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,LONG,LAT,Water depth,Stations/Facies,SSTmin_K,SSTavg_K,SSTmax_K,SSTJan_K,SSTFeb_K,SSTMar_K,SSTApr_K,SSTMay_K,SSTJun_K,SSTJul_K,SSTAug_K,SSTSep_K,SSTOct_K,SSTNov_K,SSTDec_K,Chlamin_mg_m-3,Chlaavg_mg_m-3,Chlamax_mg_m-3,ChlaJan_mg_m-3,ChlaFeb_mg_m-3,ChlaMar_mg_m-3,ChlaApr_mg_m-3,ChlaMay_mg_m-3,ChlaJun_mg_m-3,ChlaJul_mg_m-3,ChlaAug_mg_m-3,ChlaSep_mg_m-3,ChlaOct_mg_m-3,ChlaNov_mg_m-3,ChlaDec_mg_m-3
10,-151.8,-16.5,22.0,BB26,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
11,-151.8,-16.5,20.0,BB10,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
12,-151.8,-16.5,16.0,BB11,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
13,-151.8,-16.5,2.0,BB13,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
14,-151.8,-16.5,9.0,BB17,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
15,-151.8,-16.5,29.0,BB18,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
16,-151.8,-16.5,30.0,BB31,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
17,-151.8,-16.5,34.0,BB5,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
18,-151.8,-16.5,20.0,BB6,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
19,-151.8,-16.5,35.0,BB7,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
20,-151.8,-16.5,25.0,BB16,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
21,-151.8,-16.5,11.0,BB21,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
22,-151.8,-16.5,5.0,BB22,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
23,-151.8,-16.5,0.5,BB23,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
24,-151.8,-16.5,0.0,BB30,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
25,-151.8,-16.5,10.0,BB3,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
26,-151.8,-16.5,10.0,BB8,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
27,-151.8,-16.5,40.0,BB15,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
28,-151.8,-16.5,30.0,BB20,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
29,-151.8,-16.5,4.0,BB24,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
30,-151.8,-16.5,2.0,BB25,299.36602783203125,301.01283899943036,302.7432861328125,301.5875295003255,301.6728973388672,301.8164367675781,302.01365661621094,301.6402333577474,300.9449971516927,300.3043263753255,299.82355244954425,299.7605438232422,300.07790120442706,300.90956115722656,301.60243225097656,0.10693822056055069,0.36348008302350837,0.6130615472793579,0.36561953897277516,0.36581751455863315,0.38914738098780316,0.34061189740896225,0.3357136957347393,0.27880969891945523,0.33660583446423215,0.3678341607252757,0.31833524629473686,0.46300047387679416,0.4212614856660366,0.379004068672657
31,72.8,3.8,7.0,A1,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
32,72.8,3.8,1.0,A2,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
33,72.8,3.8,50.0,A3,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
34,72.8,3.8,47.0,A4,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
35,72.8,3.8,27.0,A5,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
36,72.8,3.8,4.0,A6,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
37,72.8,3.8,35.0,A7,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
38,72.8,3.8,2.0,A8,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
39,72.8,3.8,42.0,A9,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
40,72.8,3.8,50.0,A10,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
41,72.8,3.8,50.0,A11,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
42,72.8,3.8,0.0,A12,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
43,72.8,3.8,52.0,A13,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
44,72.8,3.8,72.0,A14,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
45,72.8,3.8,64.0,A15,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
46,72.8,3.8,45.0,A16,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
47,72.8,3.8,50.0,A17,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
48,72.8,3.8,55.0,A18,300.8912353515625,302.07946395874023,303.31500244140625,301.2477060953776,301.4326985677083,302.2899983723958,302.8723856608073,302.51479085286456,302.17750040690106,302.09425862630206,302.1465555826823,302.1645762125651,302.2035420735677,302.0591583251953,301.7503967285156,0.5701481103897095,0.8301522119177712,1.297224760055542,0.925560841957728,0.8004180788993835,0.674678236246109,0.7987014551957449,0.9074498414993286,0.8023064533869425,0.8237735827763876,0.8158144950866699,0.8563865522543589,0.8060933748881022,0.7972495059172312,0.9533941249052683
